QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
143093,0.361437,-4.44E-24,6.88E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143104,0.361437,-4.16E-24,6.45E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143114,0.361437,-3.90E-24,6.05E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143124,0.361437,-3.66E-24,5.67E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143133,0.361437,-3.43E-24,5.32E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143143,0.361437,-3.22E-24,4.98E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143154,0.361437,-3.01E-24,4.67E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143164,0.361437,-2.83E-24,4.38E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143173,0.361437,-2.65E-24,4.11E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143183,0.361437,-2.48E-24,3.85E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143194,0.361437,-2.33E-24,3.61E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143204,0.361437,-2.18E-24,3.38E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143214,0.361437,-2.05E-24,3.17E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143223,0.361437,-1.92E-24,2.98E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143234,0.361437,-1.80E-24,2.79E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143244,0.361437,-1.69E-24,2.62E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143254,0.361437,-1.58E-24,2.45E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143263,0.361437,-1.48E-24,2.30E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143273,0.361437,-1.39E-24,2.16E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143284,0.361437,-1.30E-24,2.02E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143294,0.361437,-1.22E-24,1.89E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143303,0.361437,-1.15E-24,1.78E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143313,0.361437,-1.07E-24,1.66E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143324,0.361437,-1.01E-24,1.56E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143334,0.361437,-9.44E-25,1.46E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143343,0.361437,-8.85E-25,1.37E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143353,0.361437,-8.30E-25,1.29E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143364,0.361437,-7.78E-25,1.21E-23,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
