QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1960870, 5.92326, 5.69781, 1.59203, 1.94616, 8.40797, 8.05384, 10, 0, 0, 0, 0, 0
1960881, 6.01818, 5.26875, 1.58151, 1.22388, 8.41849, 8.77612, 10, 0, 0, 0, 0, 0
1960891, 5.8664, 5.08071, 1.2379, 0.876759, 8.7621, 9.12324, 10, 0, 0, 0, 0, 0
1960900, 5.69763, 5.15728, 0.901302, 0.904809, 9.0987, 9.09519, 10, 0, 0, 0, 0, 0
1960910, 5.47349, 4.93042, 0.519122, 0.533147, 9.48088, 9.46685, 10, 0, 0, 0, 0, 0
1960921, 5.53805, 5.24237, 0.561197, 0.897797, 9.4388, 9.1022, 10, 0, 0, 0, 0, 0
1960931, 5.80473, 5.28545, 0.873253, 0.880265, 9.12675, 9.11973, 10, 0, 0, 0, 0, 0
1960941, 5.5969, 5.06509, 0.515615, 0.519122, 9.48438, 9.48088, 10, 0, 0, 0, 0, 0
1960950, 5.39191, 5.1031, 0.193042, 0.526134, 9.80696, 9.47387, 10, 0, 0, 0, 0, 0
1960961, 5.40177, 4.6222, 0.189535, -0.147064, 9.81046, 10.1471, 10, 0, 0, 0, 0, 0
1960971, 5.15502, 4.85924, -0.161089, 0.17551, 10.1611, 9.82449, 10, 0, 0, 0, 0, 0
1960981, 5.12909, 4.87028, -0.182126, 0.17551, 10.1821, 9.82449, 10, 0, 0, 0, 0, 0
1960990, 5.38667, 4.88667, 0.182523, 0.182523, 9.81748, 9.81748, 10, 0, 0, 0, 0, 0
1961000, 5.39845, 4.89815, 0.182523, 0.182523, 9.81748, 9.81748, 10, 0, 0, 0, 0, 0
1961011, 5.4154, 4.92302, 0.189535, 0.200054, 9.81046, 9.79995, 10, 0, 0, 0, 0, 0
1961021, 5.17642, 4.92757, -0.15057, 0.189535, 10.1506, 9.81046, 10, 0, 0, 0, 0, 0
1961030, 5.40496, 5.18846, 0.172004, 0.515615, 9.828, 9.48438, 10, 0, 0, 0, 0, 0
1961040, 5.17263, 4.9746, -0.157582, 0.193042, 10.1576, 9.80696, 10, 0, 0, 0, 0, 0
1961051, 5.40589, 4.70833, 0.172004, -0.171608, 9.828, 10.1716, 10, 0, 0, 0, 0, 0
1961061, 5.17874, 4.97327, -0.15057, 0.189535, 10.1506, 9.81046, 10, 0, 0, 0, 0, 0
1961070, 5.41505, 4.97984, 0.182523, 0.182523, 9.81748, 9.81748, 10, 0, 0, 0, 0, 0
1961080, 5.42682, 5.25902, 0.182523, 0.533147, 9.81748, 9.46685, 10, 0, 0, 0, 0, 0
1961091, 5.436, 4.75716, 0.179017, -0.168101, 9.82098, 10.1681, 10, 0, 0, 0, 0, 0
1961101, 5.44496, 4.75194, 0.17551, -0.161089, 9.82449, 10.1611, 10, 0, 0, 0, 0, 0
1961111, 5.19731, 5.25847, -0.175114, 0.515615, 10.1751, 9.48438, 10, 0, 0, 0, 0, 0
1961120, 5.45016, 5.03658, 0.182523, 0.182523, 9.81748, 9.81748, 10, 0, 0, 0, 0, 0
1961131, 5.4723, 4.79642, 0.196548, -0.147064, 9.80345, 10.1471, 10, 0, 0, 0, 0, 0
1961141, 5.21564, 4.76576, -0.168101, -0.175114, 10.1681, 10.1751, 10, 0, 0, 0, 0, 0
1961151, 5.456, 4.76545, 0.172004, -0.161089, 9.828, 10.1611, 10, 0, 0, 0, 0, 0
1961160, 5.22625, 5.02302, -0.154077, 0.189535, 10.1541, 9.81046, 10, 0, 0, 0, 0, 0
1961170, 5.21373, 5.02691, -0.157582, 0.179017, 10.1576, 9.82098, 10, 0, 0, 0, 0, 0
1961181, 5.20097, 4.78118, -0.161089, -0.157582, 10.1611, 10.1576, 10, 0, 0, 0, 0, 0
1961191, 5.18022, 4.76323, -0.175114, -0.168101, 10.1751, 10.1681, 10, 0, 0, 0, 0, 0
1961200, 5.16893, 4.74195, -0.175114, -0.182126, 10.1751, 10.1821, 10, 0, 0, 0, 0, 0
1961210, 5.41401, 5.00891, 0.172004, 0.182523, 9.828, 9.81748, 10, 0, 0, 0, 0, 0
1961221, 5.45101, 5.03913, 0.207067, 0.207067, 9.79293, 9.79293, 10, 0, 0, 0, 0, 0
1961231, 5.18208, 4.75233, -0.175114, -0.185633, 10.1751, 10.1856, 10, 0, 0, 0, 0, 0
1961241, 5.1682, 4.746, -0.17862, -0.17862, 10.1786, 10.1786, 10, 0, 0, 0, 0, 0
1961250, 5.43119, 4.75618, 0.193042, -0.15057, 9.80696, 10.1506, 10, 0, 0, 0, 0, 0
1961261, 5.44623, 5.01174, 0.196548, 0.196548, 9.80345, 9.80345, 10, 0, 0, 0, 0, 0
1961271, 5.19734, 5.01339, -0.157582, 0.182523, 10.1576, 9.81748, 10, 0, 0, 0, 0, 0
1961281, 5.4332, 5.0222, 0.17551, 0.179017, 9.82449, 9.82098, 10, 0, 0, 0, 0, 0
1961290, 5.44452, 4.7604, 0.17551, -0.17862, 9.82449, 10.1786, 10, 0, 0, 0, 0, 0
1961300, 5.45843, 5.02222, 0.179017, 0.179017, 9.82098, 9.82098, 10, 0, 0, 0, 0, 0
1961311, 5.22655, 5.31725, -0.15057, 0.550678, 10.1506, 9.44932, 10, 0, 0, 0, 0, 0
1961321, 5.71406, 5.06544, 0.522629, 0.17551, 9.47737, 9.82449, 10, 0, 0, 0, 0, 0
1961330, 5.22983, 4.80343, -0.17862, -0.182126, 10.1786, 10.1821, 10, 0, 0, 0, 0, 0
1961340, 4.97487, 4.81071, -0.508206, -0.157582, 10.5082, 10.1576, 10, 0, 0, 0, 0, 0
1961351, 5.20365, 5.07118, -0.154077, 0.196548, 10.1541, 9.80345, 10, 0, 0, 0, 0, 0
