QGPIORecord, QRC v6.1.0, 20-12-2023 @ 20:58:28, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, ValueIn0, y, x, P, L , nu, S, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
105860,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105870,0,0.101002,0,0,0,0,0,0,0,0,0,0
105880,0,0.100675,0,0,0,0,0,0,0,0,0,0
105890,0,0.100675,0,0,0,0,0,0,0,0,0,0
105901,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105910,0,0.100675,0,0,0,0,0,0,0,0,0,0
105920,0,0.101002,0,0,0,0,0,0,0,0,0,0
105930,0,0.100675,0,0,0,0,0,0,0,0,0,0
105940,0,0.100675,0,0,0,0,0,0,0,0,0,0
105950,0,0.101002,0,0,0,0,0,0,0,0,0,0
105960,0,0.100675,0,0,0,0,0,0,0,0,0,0
105970,0,0.10133,0,0,0,0,0,0,0,0,0,0
105980,0,0.0997103,0,0,0,0,0,0,0,0,0,0
105990,0,0.100675,0,0,0,0,0,0,0,0,0,0
106000,0,0.101002,0,0,0,0,0,0,0,0,0,0
106010,0,0.100675,0,0,0,0,0,0,0,0,0,0
106020,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106030,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106040,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106050,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106060,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106071,0,0.100675,0,0,0,0,0,0,0,0,0,0
106080,0,0.100675,0,0,0,0,0,0,0,0,0,0
106090,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106100,0,0.100675,0,0,0,0,0,0,0,0,0,0
106110,0,0.10003,0,0,0,0,0,0,0,0,0,0
106120,0,0.100675,0,0,0,0,0,0,0,0,0,0
106130,0,0.100675,0,0,0,0,0,0,0,0,0,0
106140,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106150,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106160,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106170,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106180,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106190,0,0.0990784,0,0,0,0,0,0,0,0,0,0
106201,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106210,0,0.100675,0,0,0,0,0,0,0,0,0,0
106220,0,0.101002,0,0,0,0,0,0,0,0,0,0
106230,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106241,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106250,0,0.101002,0,0,0,0,0,0,0,0,0,0
106260,0,0.100351,0,0,0,0,0,0,0,0,0,0
106270,0,0.100351,0,0,0,0,0,0,0,0,0,0
106280,0,0.10003,0,0,0,0,0,0,0,0,0,0
106290,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106300,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106310,0,0.101002,0,0,0,0,0,0,0,0,0,0
106320,0,0.100675,0,0,0,0,0,0,0,0,0,0
106330,0,0.101002,0,0,0,0,0,0,0,0,0,0
106340,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106350,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106360,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106371,0,0.100675,0,0,0,0,0,0,0,0,0,0
106380,0,0.100675,0,0,0,0,0,0,0,0,0,0
106390,0,0.100675,0,0,0,0,0,0,0,0,0,0
106400,0,0.100675,0,0,0,0,0,0,0,0,0,0
106411,0,0.101002,0,0,0,0,0,0,0,0,0,0
106420,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106430,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106440,0,0.100675,0,0,0,0,0,0,0,0,0,0
106450,0,0.100675,0,0,0,0,0,0,0,0,0,0
106460,0,0.101002,0,0,0,0,0,0,0,0,0,0
106470,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106480,0,0.100675,0,0,0,0,0,0,0,0,0,0
106490,0,0.100351,0,0,0,0,0,0,0,0,0,0
106500,0,0.101002,0,0,0,0,0,0,0,0,0,0
106510,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106520,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106530,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106541,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106550,0,0.100675,0,0,0,0,0,0,0,0,0,0
106560,0,0.100675,0,0,0,0,0,0,0,0,0,0
106570,0,0.100351,0,0,0,0,0,0,0,0,0,0
106580,0,0.101002,0,0,0,0,0,0,0,0,0,0
106590,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106600,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106610,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106620,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106630,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106640,0,0.100351,0,0,0,0,0,0,0,0,0,0
106650,0,0.100675,0,0,0,0,0,0,0,0,0,0
106660,0,0.10003,0,0,0,0,0,0,0,0,0,0
106670,0,0.100675,0,0,0,0,0,0,0,0,0,0
106680,0,0.101002,0,0,0,0,0,0,0,0,0,0
106690,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106700,0,0.101002,0,0,0,0,0,0,0,0,0,0
106711,0,0.100675,0,0,0,0,0,0,0,0,0,0
106720,0,0.100675,0,0,0,0,0,0,0,0,0,0
106730,0,0.100675,0,0,0,0,0,0,0,0,0,0
106740,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106750,0,0.100675,0,0,0,0,0,0,0,0,0,0
106760,0,0.101002,0,0,0,0,0,0,0,0,0,0
106770,0,0.0990784,0,0,0,0,0,0,0,0,0,0
106780,0,0.101002,0,0,0,0,0,0,0,0,0,0
106790,0,0.100675,0,0,0,0,0,0,0,0,0,0
106800,0,0.0990784,0,0,0,0,0,0,0,0,0,0
106810,0,0.0990784,0,0,0,0,0,0,0,0,0,0
106820,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106830,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106841,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106850,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106860,0,0.100675,0,0,0,0,0,0,0,0,0,0
106870,0,0.100351,0,0,0,0,0,0,0,0,0,0
106881,0,0.10133,0,0,0,0,0,0,0,0,0,0
106890,0,0.100675,0,0,0,0,0,0,0,0,0,0
106900,0,0.101002,0,0,0,0,0,0,0,0,0,0
106910,0,0.100675,0,0,0,0,0,0,0,0,0,0
106920,0,0.100675,0,0,0,0,0,0,0,0,0,0
106930,0,0.101002,0,0,0,0,0,0,0,0,0,0
106940,0,0.100675,0,0,0,0,0,0,0,0,0,0
106950,0,0.101002,0,0,0,0,0,0,0,0,0,0
106960,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106970,0,0.0993932,0,0,0,0,0,0,0,0,0,0
106980,0,0.0997103,0,0,0,0,0,0,0,0,0,0
106990,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107000,0,0.0993932,0,0,0,0,0,0,0,0,0,0
107011,0,0.0997103,0,0,0,0,0,0,0,0,0,0
107020,0,0.0993932,0,0,0,0,0,0,0,0,0,0
