QGPIORecord, QRC v6.1.0, 21-12-2023 @ 13:34:13, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
197824,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197834,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197844,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197855,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197864,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197874,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197884,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197895,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197904,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197914,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197924,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197935,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197944,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197954,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197964,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197975,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197985,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
197994,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198004,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198014,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198025,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198034,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198044,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198054,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198065,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198074,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198084,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198094,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198105,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198114,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198124,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198134,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198145,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198155,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198164,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198175,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198184,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198195,0.000607456,-0.00153548,0.0024113,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198205,0.000607458,-0.00153549,0.00384541,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000607456,0.00153548,0
198215,0.000662683,-0.0015355,0.00662398,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00066268,0.00153548,0
198224,0.0009388,-0.00153551,0.010663,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.000938796,0.00153548,0
198235,0.00127014,-0.00307099,0.0143968,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00127014,0.00307096,0
198245,0.00165671,-0.00460648,0.0194807,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.0016567,0.00460644,0
198255,0.00220894,-0.00921291,0.0228559,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00220893,0.00921288,0
198264,0.00303729,-0.0153548,0.0264111,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00303728,0.0153548,0
198275,0.00414175,-0.0214968,0.0317657,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00414175,0.0214967,0
198285,0.00541189,-0.0291742,0.0373122,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00541188,0.0291741,0
198295,0.00679248,-0.038387,0.043178,8.53E-12,0,0,8.53E-12,8.30E-12,1.60E-05,0.00679247,0.038387,0
198305,0.00828351,-0.0491354,0.0494764,8.53E-12,0,0,8.53E-12,8.30E-12,1.61E-05,0.0082835,0.0491354,0
198316,0.0100507,-0.0598838,0.0578001,8.53E-12,0,0,8.53E-12,8.30E-12,1.61E-05,0.0100506,0.0598837,0
198325,0.0120387,-0.0721676,0.0665145,8.53E-12,0,0,8.53E-12,8.30E-12,1.61E-05,0.0120387,0.0721676,0
198335,0.0143028,-0.0844515,0.0772111,8.53E-12,0,0,8.53E-12,8.30E-12,1.61E-05,0.0143028,0.0844514,0
198345,0.0167879,-0.0982708,0.0882478,8.53E-12,0,0,8.53E-12,8.30E-12,1.62E-05,0.0167879,0.0982707,0
198354,0.0193282,-0.11209,0.101217,8.53E-12,0,0,8.53E-12,8.30E-12,1.62E-05,0.0193282,0.11209,0
198365,0.0220341,-0.125909,0.115976,8.53E-12,0,0,8.64E-12,8.41E-12,1.63E-05,0.0220341,0.125909,0
198375,0.0250162,-0.141264,0.130876,8.53E-12,0,0,8.53E-12,8.41E-12,1.64E-05,0.0250162,0.141264,0
198385,0.0283296,-0.156619,0.147524,8.53E-12,0,0,8.53E-12,8.41E-12,1.64E-05,0.0283296,0.156619,0
198395,0.0318639,-0.171974,0.165785,8.53E-12,0,0,8.53E-12,8.53E-12,1.65E-05,0.0318638,0.171974,0
198405,0.0355086,-0.185793,0.187073,8.53E-12,0,0,8.53E-12,8.53E-12,1.66E-05,0.0355086,0.185793,0
198415,0.039319,-0.201148,0.207975,8.53E-12,0,0,8.53E-12,8.53E-12,1.67E-05,0.039319,0.201148,0
198425,0.0432951,-0.216503,0.23015,8.53E-12,0,0,8.53E-12,8.64E-12,1.69E-05,0.0432951,0.216503,0
198435,0.0476577,-0.230322,0.255067,8.53E-12,0,0,8.53E-12,8.75E-12,1.70E-05,0.0476577,0.230322,0
198445,0.0521308,-0.244141,0.280858,8.53E-12,0,0,8.53E-12,8.87E-12,1.71E-05,0.0521308,0.244141,0
198455,0.0569352,-0.257961,0.307449,8.53E-12,0,0,8.53E-12,8.87E-12,1.73E-05,0.0569352,0.257961,0
198465,0.0618501,-0.270245,0.336383,8.53E-12,0,0,8.53E-12,8.98E-12,1.75E-05,0.0618501,0.270245,0
198475,0.0670411,-0.282528,0.365789,8.53E-12,0,0,8.53E-12,8.98E-12,1.76E-05,0.0670411,0.282528,0
198486,0.0723426,-0.293277,0.397269,8.53E-12,0,0,8.53E-12,9.09E-12,1.78E-05,0.0723425,0.293277,0
198495,0.0778649,-0.304025,0.428943,8.53E-12,0,0,8.53E-12,9.21E-12,1.80E-05,0.0778649,0.304025,0
198505,0.0837185,-0.311703,0.464151,8.53E-12,0,0,8.53E-12,9.32E-12,1.82E-05,0.0837185,0.311703,0
198515,0.0897931,-0.31938,0.499127,8.53E-12,0,0,8.53E-12,9.44E-12,1.84E-05,0.0897931,0.31938,0
198525,0.0960333,-0.327057,0.533873,8.53E-12,0,0,8.53E-12,9.55E-12,1.87E-05,0.0960333,0.327057,0
198535,0.102494,-0.331664,0.570717,8.53E-12,0,0,8.53E-12,9.66E-12,1.89E-05,0.102494,0.331664,0
198545,0.109121,-0.334735,0.607589,8.53E-12,0,0,8.53E-12,9.78E-12,1.91E-05,0.109121,0.334735,0
198555,0.115693,-0.337806,0.642589,8.53E-12,0,0,8.53E-12,9.78E-12,1.92E-05,0.115693,0.337806,0
198565,0.122264,-0.339341,0.677574,8.53E-12,0,0,8.53E-12,1.00E-11,1.94E-05,0.122264,0.339341,0
198575,0.128836,-0.337806,0.714226,8.53E-12,0,0,8.53E-12,1.00E-11,1.95E-05,0.128836,0.337806,0
198585,0.135463,-0.33627,0.748588,8.53E-12,0,0,8.53E-12,1.01E-11,1.96E-05,0.135463,0.33627,0
198595,0.1422,-0.333199,0.782585,8.53E-12,0,0,8.53E-12,1.01E-11,1.98E-05,0.1422,0.333199,0
198605,0.148992,-0.330128,0.814264,8.53E-12,0,0,8.53E-12,1.02E-11,1.98E-05,0.148992,0.330128,0
198616,0.155951,-0.323986,0.847425,8.53E-12,0,0,8.53E-12,1.02E-11,1.99E-05,0.155951,0.323986,0
