QGPIORecord, QRC v6.1.0, 18-12-2023 @ 18:05:09, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
28990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.61379
29000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.70438
29010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.7873
29021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 1.86254
29030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 1.92856
29040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 1.98845
29050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.04219
29061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.08825
29070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.12664
29080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.15889
29090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.18499
29101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.20495
29110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.21877
29120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.22491
29130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.22645
29140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187759, 2.22184
29150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.20956
29160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.19267
29170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.16963
29180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.13892
29191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.10361
29200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.06061
29210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 2.00994
29220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.95467
29231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.89018
29240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.81954
29250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.74123
29260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.65525
29271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.56158
29280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.46024
29290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.35276
29300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.23606
29310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182237, 1.11322
29321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193282, 0.982707
29330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198804, 0.847585
29340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204326, 0.706321
29350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00215371, 0.558915
29361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00220893, 0.409973
29370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, 0.257961
29380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226416, 0.104413
