QGPIORecord, QRC v6.1.0, 22-12-2023 @ 14:32:28, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
24864, -0.000118476, -0.00614192, -5.64199e-05, 0.00552269, -0.0103101, -0.00100722, -5.52233e-05, -0.00614192, 0.25717, 0.250628, 0, 0
24873, -0.000117414, -0.00614192, -5.64092e-05, 0.00552239, -0.0103136, -0.00100722, -5.52233e-05, -0.00614192, 0.256952, 0.250417, 0, 0
24884, -0.000116439, -0.00614192, -5.63993e-05, 0.00552212, -0.0103169, -0.00100722, -5.52233e-05, -0.00614192, 0.256735, 0.250206, 0, 0
24894, -0.000115543, -0.00614192, -5.63903e-05, 0.00552187, -0.0103199, -0.00100722, -5.52233e-05, -0.00614192, 0.256517, 0.249995, 0, 0
24904, -0.000114719, -0.00614192, -5.6382e-05, 0.00552164, -0.0103226, -0.00100722, -5.52233e-05, -0.00614192, 0.2563, 0.249785, 0, 0
24913, -0.000113963, -0.00614192, -5.63743e-05, 0.00552143, -0.0103251, -0.00100722, -5.52233e-05, -0.00614192, 0.256083, 0.249574, 0, 0
24924, -0.000113268, -0.00614192, -5.63673e-05, 0.00552123, -0.0103274, -0.00100722, -5.52233e-05, -0.00614192, 0.255866, 0.249363, 0, 0
24934, -0.000112629, -0.00614192, -5.63608e-05, 0.00552105, -0.0103296, -0.00100722, -5.52233e-05, -0.00614192, 0.255649, 0.249152, 0, 0
24944, -0.000112043, -0.00614192, -5.63549e-05, 0.00552089, -0.0103315, -0.00100722, -5.52233e-05, -0.00614192, 0.255432, 0.248942, 0, 0
24954, -0.000111504, -0.00614192, -5.63495e-05, 0.00552074, -0.0103333, -0.00100722, -5.52233e-05, -0.00614192, 0.255215, 0.248731, 0, 0
24964, -0.000111009, -0.00614192, -5.63445e-05, 0.0055206, -0.010335, -0.00100722, -5.52233e-05, -0.00614192, 0.254998, 0.24852, 0, 0
24974, -0.000110554, -0.00614192, -5.63399e-05, 0.00552047, -0.0103365, -0.00100722, -5.52233e-05, -0.00614192, 0.254782, 0.24831, 0, 0
24984, -0.000110135, -0.00614192, -5.63356e-05, 0.00552035, -0.0103379, -0.00100722, -5.52233e-05, -0.00614192, 0.254565, 0.248099, 0, 0
24994, -0.000109751, -0.00614192, -5.63318e-05, 0.00552025, -0.0103392, -0.00100722, -5.52233e-05, -0.00614192, 0.254349, 0.247889, 0, 0
25004, -0.000109399, -0.00614192, -5.63282e-05, 0.00552015, -0.0103403, -0.00100722, -5.52233e-05, -0.00614192, 0.254132, 0.247678, 0, 0
25014, -0.000109074, -0.00614192, -5.63249e-05, 0.00552006, -0.0103414, -0.00100722, -5.52233e-05, -0.00614192, 0.253916, 0.247467, 0, 0
25024, -0.000108776, -0.00614192, -5.63219e-05, 0.00551997, -0.0103424, -0.00100722, -5.52233e-05, -0.00614192, 0.253699, 0.247257, 0, 0
25034, -0.000108503, -0.00614192, -5.63191e-05, 0.0055199, -0.0103433, -0.00100722, -5.52233e-05, -0.00614192, 0.253483, 0.247046, 0, 0
25043, -0.000108251, -0.00614192, -5.63166e-05, 0.00551983, -0.0103442, -0.00100722, -5.52233e-05, -0.00614192, 0.253267, 0.246836, 0, 0
25054, -0.00010802, -0.00614192, -5.63143e-05, 0.00551976, -0.0103449, -0.00100722, -5.52233e-05, -0.00614192, 0.253051, 0.246625, 0, 0
25064, -0.000107808, -0.00614192, -5.63121e-05, 0.0055197, -0.0103456, -0.00100722, -5.52233e-05, -0.00614192, 0.252834, 0.246415, 0, 0
25074, -0.000107613, -0.00614192, -5.63101e-05, 0.00551965, -0.0103463, -0.00100722, -5.52233e-05, -0.00614192, 0.252618, 0.246204, 0, 0
25083, -0.000107434, -0.00614192, -5.63083e-05, 0.0055196, -0.0103469, -0.00100722, -5.52233e-05, -0.00614192, 0.252402, 0.245993, 0, 0
25094, -0.000107269, -0.00614192, -5.63067e-05, 0.00551955, -0.0103474, -0.00100722, -5.52233e-05, -0.00614192, 0.252186, 0.245783, 0, 0
25104, -0.000107118, -0.00614192, -5.63051e-05, 0.00551951, -0.0103479, -0.00100722, -5.52233e-05, -0.00614192, 0.25197, 0.245572, 0, 0
25114, -0.000106979, -0.00614192, -5.63037e-05, 0.00551947, -0.0103484, -0.00100722, -5.52233e-05, -0.00614192, 0.251754, 0.245362, 0, 0
25124, -0.000106851, -0.00614192, -5.63024e-05, 0.00551944, -0.0103488, -0.00100722, -5.52233e-05, -0.00614192, 0.251538, 0.245151, 0, 0
25134, -0.000106734, -0.00614192, -5.63013e-05, 0.0055194, -0.0103492, -0.00100722, -5.52233e-05, -0.00614192, 0.251322, 0.244941, 0, 0
25144, -0.000106626, -0.00614192, -5.63002e-05, 0.00551937, -0.0103496, -0.00100722, -5.52233e-05, -0.00614192, 0.251106, 0.24473, 0, 0
25154, -0.000106527, -0.00614192, -5.62992e-05, 0.00551934, -0.0103499, -0.00100722, -5.52233e-05, -0.00614192, 0.25089, 0.24452, 0, 0
25164, -0.000106436, -0.00614192, -5.62982e-05, 0.00551932, -0.0103502, -0.00100722, -5.52233e-05, -0.00614192, 0.250674, 0.244309, 0, 0
25174, -0.000106353, -0.00614192, -5.62974e-05, 0.0055193, -0.0103505, -0.00100722, -5.52233e-05, -0.00614192, 0.250458, 0.244099, 0, 0
25184, -0.000106276, -0.00614192, -5.62966e-05, 0.00551927, -0.0103507, -0.00100722, -5.52233e-05, -0.00614192, 0.250242, 0.243888, 0, 0
25194, -0.000106205, -0.00614192, -5.62959e-05, 0.00551926, -0.010351, -0.00100722, -5.52233e-05, -0.00614192, 0.250026, 0.243678, 0, 0
25204, -0.000106141, -0.00614192, -5.62953e-05, 0.00551924, -0.0103512, -0.00100722, -5.52233e-05, -0.00614192, 0.24981, 0.243467, 0, 0
